sheet_id,workbook_file_id,sheet_name,visibility,used_range,print_area,named_ranges,external_links,detected_project_id,detected_customer,detected_project_name,detected_date,detected_revision,stale_template_status,stale_evidence,generator_eligibility,approved_by,approval_time,parse_status,notes
SRC-ALL-PROJECTS-FILE-E3F8CE6089E3-SHEET-002,SRC-ALL-PROJECTS-FILE-E3F8CE6089E3,原材料清單,visible,A1:AA47,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-4F33D8A0C124-SHEET-001,SRC-ALL-PROJECTS-FILE-4F33D8A0C124,報價,visible,A1:AA47,,,,,,,,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 器識 品名： 黑影機隔離開關箱 項次 品名規格 單位 數量 單價 總價 備註 黑影機隔離開關箱 PANEL CASE 350W*400H*250Dmm 屋內壁掛盤 SPHC 2.0mm/t 粉體5Y7-1 只 1 2100 =SUM(D7*E7) NFB  3P 125AF 100AT 220V 10KA  只 1 =SUM(D8*E8) 供料 PL 220V 30Φ 只 1 330 =SUM(D9*E9) 五金固定,電線,支持礙子,配盤另料 式 1 2000 =SUM(D10*E10) 原廠裝配工資 式 1 3000 =SUM(D11*E1",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-9AB0089E610F-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-9AB0089E610F,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-EEB04EDCDEDB-SHEET-001,SRC-ALL-PROJECTS-FILE-EEB04EDCDEDB,報價,visible,A1:AA47,,,,,,,,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 器識 品名： 黑影機隔離開關箱 項次 品名規格 單位 數量 單價 總價 備註 黑影機隔離開關箱 PANEL CASE 350W*400H*250Dmm 屋內壁掛盤 SPHC 2.0mm/t 粉體5Y7-1 只 1 1000 =SUM(D7*E7) NFB  3P 125AF 100AT 220V 10KA  只 1 =SUM(D8*E8) 供料 PL 220V 30Φ 只 1 214 =SUM(D9*E9) 五金固定,電線,支持礙子,配盤另料 式 1 1000 =SUM(D10*E10) 原廠裝配工資 式 1 1500 =SUM(D11*E1",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-798BAF34204D-SHEET-001,SRC-ALL-PROJECTS-FILE-798BAF34204D,未填,visible,A1:Q90,,,,1150503,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150503
SRC-ALL-PROJECTS-FILE-798BAF34204D-SHEET-002,SRC-ALL-PROJECTS-FILE-798BAF34204D,原材料清單,visible,A1:I518,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-9548E08B6193-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-9548E08B6193,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-2EC974871A48-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-2EC974871A48,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-36027CF34F9E-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-36027CF34F9E,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-90B3875B0F74-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-90B3875B0F74,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-BC2436D9AB95-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-BC2436D9AB95,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-58EDC53C6935-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-58EDC53C6935,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-BBFE470CCA87-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-BBFE470CCA87,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-051C44F34AA2-SHEET-001,SRC-ALL-PROJECTS-FILE-051C44F34AA2,未填,visible,A1:Q122,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['預算總表', '預算詳細表', '預算單價分析表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=5, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F5', t='str', vm=None, v='機械及設備'], <openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=6, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F6', t='str', vm=None, v='PA-115-0433-0002']], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[]]",1150504,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150504
SRC-ALL-PROJECTS-FILE-051C44F34AA2-SHEET-002,SRC-ALL-PROJECTS-FILE-051C44F34AA2,原材料清單,visible,A1:I254,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['預算總表', '預算詳細表', '預算單價分析表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=5, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F5', t='str', vm=None, v='機械及設備'], <openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=6, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F6', t='str', vm=None, v='PA-115-0433-0002']], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[]]",,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-6E759C1206F9-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-6E759C1206F9,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-D8022CFA7FBE-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-D8022CFA7FBE,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-31FDCA19D043-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-31FDCA19D043,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-BC17E152FCB6-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-BC17E152FCB6,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-71FC623D4C56-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-71FC623D4C56,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-D322231123F1-SHEET-001,SRC-ALL-PROJECTS-FILE-D322231123F1,預算總表,visible,A1:G27,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司 總表[標單] 第 1 頁 共 1 頁 採購名稱 南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 會計科目 機械及設備 採購地點 南投縣水里鄉 案件編號 PA-115-0433-0002 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費： <一> 材料費：(發包部分） <陸> 營業稅 總價 　　　　　　　　　　　　　廠商　　　　　　　　　　負責人,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-D322231123F1-SHEET-002,SRC-ALL-PROJECTS-FILE-D322231123F1,預算詳細表,visible,A1:I254,'預算詳細表'!$A$1:$I$258,,,,,,,,INSUFFICIENT_IDENTITY,"台灣自來水公司 材料清單 第 1 頁 共 14 頁 採購名稱 南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 會計科目 =預算總表!$F$5 採購地點 南投縣水里鄉 案件編號 =預算總表!$F$6 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 廠牌 型號 編碼(備註) <壹> 材料費： <一> 材料費：(發包部分） <1> 材料費 [1] 加壓站系統控制盤_ 1 7.5M水泥電桿A級(含五金另料) 支 1 不含估價 台電規格,詳規範、圖 2 不銹鋼固定帶*3、套輪、拉線及礙子 組 1 不含估價 台電規格,詳規範、圖 3 單眼鐵栓∮16m/m*1.8M 支",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-D322231123F1-SHEET-003,SRC-ALL-PROJECTS-FILE-D322231123F1,預算單價分析表,visible,A1:G370,,,,,,,,,INSUFFICIENT_IDENTITY,"台灣自來水公司 單價分析表[標單] 採購名稱：南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 項次： 採購編號：PA11504330002 第 1 頁 共 9 頁 1 工作項目：沉水式電動抽水機，3HP抽水機 單位：套 計價代碼：M112155B43A 工料名稱 單位 數量 單價 複價 編碼(備註) 沉水式電動抽水機，3HP抽水機 台 1 抽水機附件(異徑接頭,固定夾,10K法蘭等五金另件,上述均為SUS304不銹鋼材質) 台 1 詳規範 抽水機廠內組裝及試水費 台 1 詳規範 運雜費 式 1 計 套 人工：　　　　機具：　　　 每 套 單價計 材料：　　　　雜項：　　 2 ",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-0114115C55C2-SHEET-001,SRC-ALL-PROJECTS-FILE-0114115C55C2,預算總表,visible,A1:G27,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司 總表[標單] 第 1 頁 共 1 頁 採購名稱 南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 會計科目 機械及設備 採購地點 南投縣水里鄉 案件編號 PA-115-0433-0002 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費： <一> 材料費：(發包部分） <陸> 營業稅 總價 　　　　　　　　　　　　　廠商　　　　　　　　　　負責人,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-0114115C55C2-SHEET-002,SRC-ALL-PROJECTS-FILE-0114115C55C2,預算詳細表,visible,A1:G254,'預算詳細表'!$A$1:$G$258,,,,,,,,INSUFFICIENT_IDENTITY,"台灣自來水公司 材料清單 第 1 頁 共 14 頁 採購名稱 南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 會計科目 =預算總表!$F$5 採購地點 南投縣水里鄉 案件編號 =預算總表!$F$6 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 編碼(備註) <壹> 材料費： <一> 材料費：(發包部分） <1> 材料費 [1] 加壓站系統控制盤_ 1 7.5M水泥電桿A級(含五金另料) 支 1 不含估價 台電規格,詳規範、圖 2 不銹鋼固定帶*3、套輪、拉線及礙子 組 1 不含估價 台電規格,詳規範、圖 3 單眼鐵栓∮16m/m*1.8M 支 1 不含估",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-0114115C55C2-SHEET-003,SRC-ALL-PROJECTS-FILE-0114115C55C2,預算單價分析表,visible,A1:G370,,,,,,,,,INSUFFICIENT_IDENTITY,"台灣自來水公司 單價分析表[標單] 採購名稱：南投縣水里鄉水里路148巷等延管工程(機電)採購案(含安裝試車) 項次： 採購編號：PA11504330002 第 1 頁 共 9 頁 1 工作項目：沉水式電動抽水機，3HP抽水機 單位：套 計價代碼：M112155B43A 工料名稱 單位 數量 單價 複價 編碼(備註) 沉水式電動抽水機，3HP抽水機 台 1 抽水機附件(異徑接頭,固定夾,10K法蘭等五金另件,上述均為SUS304不銹鋼材質) 台 1 詳規範 抽水機廠內組裝及試水費 台 1 詳規範 運雜費 式 1 計 套 人工：　　　　機具：　　　 每 套 單價計 材料：　　　　雜項：　　 2 ",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-DE8CA846FEE0-SHEET-001,SRC-ALL-PROJECTS-FILE-DE8CA846FEE0,未填,visible,A1:Q39,,,,1150505,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150505
SRC-ALL-PROJECTS-FILE-DE8CA846FEE0-SHEET-002,SRC-ALL-PROJECTS-FILE-DE8CA846FEE0,原材料清單,visible,A1:I135,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-7C9611DD41E6-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-7C9611DD41E6,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-55293BEEE82C-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-55293BEEE82C,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-D78BA29BE924-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-D78BA29BE924,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-3719CC3DA961-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-3719CC3DA961,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-6C721D6AC904-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-6C721D6AC904,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-201CEC1FAE22-SHEET-001,SRC-ALL-PROJECTS-FILE-201CEC1FAE22,標單總表,visible,A1:G38,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 總表[標單] 第 1 頁 共 1 頁 財物名稱 鹿港-彰濱等場站廢水設備改善 會計科目 施工地點 彰化縣鹿港鎮 工程編號 WR11511080003 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費 <一> 材料費(發包項目) <二> 材料費(施工部份) 小計 <貳> 營業稅 總價 　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-201CEC1FAE22-SHEET-002,SRC-ALL-PROJECTS-FILE-201CEC1FAE22,標單詳細表,visible,A1:G135,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 詳細價目表[標單] 第 1 頁 共 5 頁 財物名稱 鹿港-彰濱等場站廢水設備改善 會計科目 施工地點 彰化縣鹿港鎮 財物編號 WR11511080003 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 編碼(備註) <壹> 材料費 <一> 材料費(發包項目) 1 低壓配電盤，水質箱(W:600，H:1350，D:400)SUS304，附隔熱板 只 4 38000 =SUM(D11*E11) (屋外型)詳規範、示意圖 2 廢水濁度計 套 4 不含估價 詳規範 3 水位計(0-10M) 套 20 不含估價 詳規範 4 5HP沉水式電動抽水機【污水,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-201CEC1FAE22-SHEET-003,SRC-ALL-PROJECTS-FILE-201CEC1FAE22,標單單價分析表,visible,A1:G210,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 單價分析表[標單] 財物名稱：鹿港-彰濱等場站廢水設備改善 項次： 財物編號：WR11511080003 第 1 頁 共 5 頁 1 工作項目：5HP沉水式電動抽水機【污水型】(含安裝) 單位：套 計價代碼：M1121550001 工料名稱 單位 數量 單價 複價 編碼(備註) 產品，電動抽水泵，沉水式電動抽水機【污水型】，揚程15m，出水量900CMD，5HP 套 1 詳規範 零件及附件(含五金另料) 套 1 詳規範 材料設備檢試驗費 式 1 詳規範 工地安裝費 套 1 詳規範 工地試車費 套 1 詳規範 品管及職業安全衛生費 式 1 承商管理及工程保險補助費 ,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-FA614E892E6F-SHEET-001,SRC-ALL-PROJECTS-FILE-FA614E892E6F,標單總表,visible,A1:G38,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 總表[標單] 第 1 頁 共 1 頁 財物名稱 鹿港-彰濱等場站廢水設備改善 會計科目 施工地點 彰化縣鹿港鎮 工程編號 WR11511080003 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費 <一> 材料費(發包項目) <二> 材料費(施工部份) 小計 <貳> 營業稅 總價 　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-FA614E892E6F-SHEET-002,SRC-ALL-PROJECTS-FILE-FA614E892E6F,標單詳細表,visible,A1:I135,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 詳細價目表[標單] 第 1 頁 共 5 頁 財物名稱 鹿港-彰濱等場站廢水設備改善 會計科目 施工地點 彰化縣鹿港鎮 財物編號 WR11511080003 項 次 項  目  及  說  明 單 位 數 量 單 價 複 價 編碼(備註) <壹> 材料費 <一> 材料費(發包項目) 1 低壓配電盤，水質箱(W:600，H:1350，D:400)SUS304，附隔熱板 只 4 38000 =SUM(D11*E11) 順大電機 (屋外型)詳規範、示意圖 2 廢水濁度計 套 4 不含估價 詳規範 3 水位計(0-10M) 套 20 不含估價 詳規範 4 5HP沉水式電動抽,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-FA614E892E6F-SHEET-003,SRC-ALL-PROJECTS-FILE-FA614E892E6F,標單單價分析表,visible,A1:G210,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第十一區管理處 單價分析表[標單] 財物名稱：鹿港-彰濱等場站廢水設備改善 項次： 財物編號：WR11511080003 第 1 頁 共 5 頁 1 工作項目：5HP沉水式電動抽水機【污水型】(含安裝) 單位：套 計價代碼：M1121550001 工料名稱 單位 數量 單價 複價 編碼(備註) 產品，電動抽水泵，沉水式電動抽水機【污水型】，揚程15m，出水量900CMD，5HP 套 1 詳規範 零件及附件(含五金另料) 套 1 詳規範 材料設備檢試驗費 式 1 詳規範 工地安裝費 套 1 詳規範 工地試車費 套 1 詳規範 品管及職業安全衛生費 式 1 承商管理及工程保險補助費 ,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-C4C0376B18C5-SHEET-001,SRC-ALL-PROJECTS-FILE-C4C0376B18C5,未填,visible,A1:Q92,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=True, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=775, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F775', t=None, vm=None, v='0']]]",1150506,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150506
SRC-ALL-PROJECTS-FILE-C4C0376B18C5-SHEET-002,SRC-ALL-PROJECTS-FILE-C4C0376B18C5,原材料清單,visible,A1:I319,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=True, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=True, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=775, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F775', t=None, vm=None, v='0']]]",,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-8C65C1DE312E-SHEET-001,SRC-ALL-PROJECTS-FILE-8C65C1DE312E,標單詳細表,visible,A1:G319,,,"<openpyxl.workbook.external_link.external.ExternalLink object>
Parameters:
externalBook=<openpyxl.workbook.external_link.external.ExternalBook object>
Parameters:
id='rId1', sheetNames=<openpyxl.workbook.external_link.external.ExternalSheetNames object>
Parameters:
sheetName=['標單總表', '標單詳細表', '標單單價分析表', '標單資源統計表'], definedNames=[], sheetDataSet=<openpyxl.workbook.external_link.external.ExternalSheetDataSet object>
Parameters:
sheetData=[<openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=0, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=1, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=2, refreshError=None, row=[], <openpyxl.workbook.external_link.external.ExternalSheetData object>
Parameters:
sheetId=3, refreshError=None, row=[<openpyxl.workbook.external_link.external.ExternalRow object>
Parameters:
r=775, cell=[<openpyxl.workbook.external_link.external.ExternalCell object>
Parameters:
r='F775', t=None, vm=None, v='0']]]",,,,,,INSUFFICIENT_IDENTITY,"台灣自來水股份有限公司 材料清單 工程名稱 南臺中淨水場送水管線工程-管(三) 會計科目 施工地點 霧峰區 工程編號 NT11504130003 項 次 項  目  及  說  明 單 位 數 量 單 價 複價 編碼(備註) 壹 施工費 01 一 施工費(發包部分) 011 A 施工費(項目) 01100 c 機電設備 1 PN1台電端 (1) 金屬材料，鍍鋅鋼管 支 1 不含估價 05060B000B,*,詳 =D15*E15 單價分析表壹.一 =D16*E16 .A.c.1.(1) (2) 電力及電信構造物，鍍鋅鋼管，安裝工資 支 1 不含估價 0258000000101,# (3) 架空",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
