decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash,sanitized_csv_path,sanitized_csv_sha256,non_empty_rows
SGD-B487A77172D9CE,SRC-ALL-PROJECTS,1110706,核陽工程,111年度工作\111年度工作\111年度訂單(已完成)\1110706核陽工程-聯電 12A P3 CUB 2F DRYER一次配電\聯電 12A P3 CUB 2F DRYER一次配電工程(工作紀錄單).xls,聯電 12A P3 CUB 2F DRYER一次配電工程(工作紀錄單).xls,SRC-ALL-PROJECTS-FILE-9983923C09B5,SRC-ALL-PROJECTS-FILE-9983923C09B5-XLS-SHEET-001,3EEEF063ABEE4CA4AB00E67AF0C63CE751A43C58F09BE7A28FCBBC8CBDBBDBF7,50688,xls,聯電 12A P3 CUB 2F DRYER一次配電工程,visible,83FAB16D374EC6834C9937C8463CB9BB0A84027D1895135C6DE4693A1AD62A87,1,1110706,核陽工程,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9983923C09B5|SRC-ALL-PROJECTS-FILE-9983923C09B5-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1110706\legacy_xls_parse\1110706\SRC-ALL-PROJECTS-FILE-9983923C09B5\001_聯電 12A P3 CUB 2F DRYER一次配電工程.csv,BDFE9EE804F309B9925ABCAEB7B5CE383996509075F4D0266F40A9B22C6FB261,35
SGD-D93A4F7F6DD2F9,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\鳥嘴潭管九追加PN2盤材料清單.xls,鳥嘴潭管九追加PN2盤材料清單.xls,SRC-ALL-PROJECTS-FILE-2EA1C2D26428,SRC-ALL-PROJECTS-FILE-2EA1C2D26428-XLS-SHEET-001,059054C63C52D2FEAF6BABB68DEFD1001D42181BA4FAB322F08B4A18135C0324,42496,xls,新設1500蝶閥,visible,6B092E4453B64D5DD768DC10859FFB73614017D6427B318DE839EE1FB7053BD2,1,1120305,榮陳,allowed_material_list_workbook,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-2EA1C2D26428|SRC-ALL-PROJECTS-FILE-2EA1C2D26428-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-2EA1C2D26428\001_新設1500蝶閥.csv,EE1C23F3D5CC5836216B43B0A5DF1907012E801E1CC94FD30296995BA30A461D,53
SGD-C476B1356C35A0,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,SRC-ALL-PROJECTS-FILE-5202CD559517,SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-001,0420D3E51EA0CF76E2A053280D9C433F9B40DEF41B0E61826320E66A8C462901,92160,xls,分析表,visible,02489BFBE60E3892AA26AC2C8E11583741B856D125DC89346855FE12624FC33E,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-5202CD559517|SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-5202CD559517\001_分析表.csv,B6563228EB542CF479CA0D75BC059C4961B3C44DAD387BCD53523C1FE7E5B504,13
SGD-4C70CA936D8D28,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,SRC-ALL-PROJECTS-FILE-5202CD559517,SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-002,0420D3E51EA0CF76E2A053280D9C433F9B40DEF41B0E61826320E66A8C462901,92160,xls,會議審查,visible,D71887E3DEC9BCA4F985796C64CA935621FBCBF7949AE3757C7E8B7F3A242E08,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-5202CD559517|SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-002,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-5202CD559517\002_會議審查.csv,986E47459BA7EF38F46F08D07CD9E0269274B83420D724482F2B0C672E84FCAE,36
SGD-E574AB6813A6B2,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,榮陳鳥嘴潭下游管九追加PN2盤生產能力分表.xls,SRC-ALL-PROJECTS-FILE-5202CD559517,SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-003,0420D3E51EA0CF76E2A053280D9C433F9B40DEF41B0E61826320E66A8C462901,92160,xls,Sheet3,visible,2431A7B5E34F6CDDF636CB6420EDAF96BB8F1E51757547FA6AD1B769DF2C82B2,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-5202CD559517|SRC-ALL-PROJECTS-FILE-5202CD559517-XLS-SHEET-003,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-5202CD559517\003_Sheet3.csv,F01A374E9C81E3DB89B3A42940C4D6A5447684986A1296E42BF13F196EED6295,0
SGD-517230DF119629,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,SRC-ALL-PROJECTS-FILE-74F42E453FE8,SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-001,C532FFB07C0EE120757EBC6FDA9CE08DCE5745BB8E5D142A61C74F2C814286B9,61440,xls,Sheet2,visible,7E4AC866D15583F077FBCFFBA271E7A06E34505A1A2D08CD32D670A57D798C7D,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-74F42E453FE8|SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-74F42E453FE8\001_Sheet2.csv,DF3E8CDCD17CC982446F78F2F05FF88A0FE6E9141FC99A566314EDD92046CA0C,22
SGD-A213F9C69B7BB3,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,SRC-ALL-PROJECTS-FILE-74F42E453FE8,SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-002,C532FFB07C0EE120757EBC6FDA9CE08DCE5745BB8E5D142A61C74F2C814286B9,61440,xls,Sheet3,visible,92F08BD1419E91EF7839DC739DC4A1009C3BEDC83095CCC7B6EB5E93973D4128,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-74F42E453FE8|SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-002,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-74F42E453FE8\002_Sheet3.csv,1FFB0518AA55C30B6A5FA2AECABD673CF7EA26344BBBC4EDBA277CAA9FEADD5D,29
SGD-22905D1DCAD353,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,榮陳鳥嘴潭下游管九追加PN2盤訂單成本分析.xls,SRC-ALL-PROJECTS-FILE-74F42E453FE8,SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-003,C532FFB07C0EE120757EBC6FDA9CE08DCE5745BB8E5D142A61C74F2C814286B9,61440,xls,Sheet1,visible,35F652C61C2FD7B7409EE7959EEFD9F640110595A3492F32D668EDFE7D96B920,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-74F42E453FE8|SRC-ALL-PROJECTS-FILE-74F42E453FE8-XLS-SHEET-003,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-74F42E453FE8\003_Sheet1.csv,34571D4AC805AE27B2B0EBE515CE93823FA6DA343037A63AE87A996198862A21,23
SGD-BCB03D0D8B1D22,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-001,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,0413,visible,44B250AE62DD3B0BC927C3C0EBF31D46567F1342287E2EFDFBA771BAAA7F9D65,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\001_0413.csv,AD0F33A7A0D4F68F87DCB8B78EF61DB3BC12674CC10FF4BB5F19DDA6868DAEA0,35
SGD-818B9834F387F1,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-002,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,0415,visible,80F99AC9C6518B1C241192861715CA6A227CACBF8E8B08CB512EBB3C660380EC,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-002,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\002_0415.csv,85443C0FDC9678CCFB657AECCCB90A88F859E5FA16AB8B2EA7210B1053FE7B9A,35
SGD-05202CE7E755E1,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-003,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,空白,visible,B5AD89DF08DECDCE5F994AD3DA7C3BBEA1E45E17C3F9FE8E167667935B3A6262,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-003,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\003_空白.csv,1D9CD85BBEF8C721BBFD1971DE053612BFD9145A72AF191B7F8FFF5830E74A9D,35
SGD-AE8B0DF32D4102,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-004,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,05,visible,C486E895C071C0C972EC1931CBA0899016DCFC94173F74D32DAB9D6E9DFCD142,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-004,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\004_05.csv,768EF9E29A9A541E53DBA9A61496CBC5EA46A9498F86F833F1E0BEB02A18C41C,35
SGD-086E4A4FD3E3B3,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-005,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,05 (2),visible,AB9BB32E176B865C84DBA725CE82266BEFF1495F0C2BAF3232E972E6C74BD8B2,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-005,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\005_05 (2).csv,AD46148889E6540EA6AC05F9BEE96AC0C92B5655F2025D70C3192CBEA5ED1990,35
SGD-CB13279375BE2B,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,工作記錄單榮陳鳥嘴潭下游管九追加PN2盤.xls,SRC-ALL-PROJECTS-FILE-9159D6390E71,SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-006,3DA59416E7DD7277D3DE94A7A6A076D4C484E7202239D7C9E54BDB2F0DA54097,160768,xls,0505,visible,6621A3ABC7F5CFC52C4C4F31E889DC226ADF8C9A7EB4A1FD5A1F388D8FA6B978,6,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-9159D6390E71|SRC-ALL-PROJECTS-FILE-9159D6390E71-XLS-SHEET-006,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-9159D6390E71\006_0505.csv,2F2F3D6BF610D134B5D347C1DF29B0C5B7C8B439456088AFCADCA19349638D84,29
SGD-8FB656A7E3F0B7,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,SRC-ALL-PROJECTS-FILE-996E26CDD24C,SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-001,467580CA24F18BD3411F4338578A96FAC25B601178529B716046406C7AF9CC5F,92160,xls,分析表,visible,6C4228887E1154F44D16833E5FB5C3FFE88E490F6374EF7D601C7446474701B0,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-996E26CDD24C|SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-996E26CDD24C\001_分析表.csv,8509D6A09CDB9BC1487B4B0BF0C66420C520EA4E990AF278D1AB4CE15A0A9E98,13
SGD-ED76CFEDDB11C1,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,SRC-ALL-PROJECTS-FILE-996E26CDD24C,SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-002,467580CA24F18BD3411F4338578A96FAC25B601178529B716046406C7AF9CC5F,92160,xls,會議審查,visible,D248623800001784D4C72BE25A42410F76E466F78F43889021AE600362933121,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-996E26CDD24C|SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-002,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-996E26CDD24C\002_會議審查.csv,8BD371BEF699BC56E8F197E09296F0397ADB76072A41E700642B9E87A925F3E0,36
SGD-2C22F76A856BBF,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,榮陳鳥嘴潭下游管九追加PN2盤會議審查.xls,SRC-ALL-PROJECTS-FILE-996E26CDD24C,SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-003,467580CA24F18BD3411F4338578A96FAC25B601178529B716046406C7AF9CC5F,92160,xls,Sheet3,visible,2431A7B5E34F6CDDF636CB6420EDAF96BB8F1E51757547FA6AD1B769DF2C82B2,3,1120305,榮陳,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-996E26CDD24C|SRC-ALL-PROJECTS-FILE-996E26CDD24C-XLS-SHEET-003,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-996E26CDD24C\003_Sheet3.csv,F01A374E9C81E3DB89B3A42940C4D6A5447684986A1296E42BF13F196EED6295,0
SGD-44418D7DCCFE76,SRC-ALL-PROJECTS,1120305,榮陳,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\鳥嘴潭管九追加PN2盤合約.xls,鳥嘴潭管九追加PN2盤合約.xls,SRC-ALL-PROJECTS-FILE-DA76805559E7,SRC-ALL-PROJECTS-FILE-DA76805559E7-XLS-SHEET-001,A54B42B6E5F365D950AA0576B70F1F25ED67109D63409AFBEE587B54BEDBA725,40960,xls,新設1500蝶閥,visible,B188670011B7B2692534628916B606DCCD68938ABB7AA39BD906FB4554E7C737,1,1120305,榮陳,allowed_contract_workbook,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-DA76805559E7|SRC-ALL-PROJECTS-FILE-DA76805559E7-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-003\legacy_xls\1120305\legacy_xls_parse\1120305\SRC-ALL-PROJECTS-FILE-DA76805559E7\001_新設1500蝶閥.csv,82A13ABF942CB85EDA68B52B5C52B9B5C8049E07E355701F5955C6CDC4F68F37,53
